Episode,Reward,Episode Steps
1,8.3509873646051,15
2,12.375331311893849,26
3,7.658285337201809,15
4,5.808543680438498,11
5,3.8376574585716687,12
6,14.16562203143951,16
7,16.634811770875555,18
8,11.23681248883127,21
9,9.622337668558554,22
10,8.234092859426498,12
11,6.427248047790663,17
12,2.721189714141594,11
13,12.916925341574853,15
14,11.187639479454738,14
15,12.67756819273516,23
16,12.771711124543916,19
17,6.916884595934547,13
18,4.088478856217237,10
19,9.062542154201461,11
20,6.848293864537809,10
21,5.429427617649053,12
22,8.335545735061887,19
23,4.344707319220609,28
24,26.891230234199764,30
25,7.079832955553568,21
26,17.84883379775363,17
27,6.322503822751827,15
28,50.219648701673506,42
29,17.871439372617125,23
30,5.140172618547449,12
31,7.0322320307901,20
32,12.665022784985627,13
33,12.835266446755423,18
34,10.211831279892358,17
35,15.126721196463738,16
36,5.16732009026623,14
37,7.505716975781905,17
38,8.179134734191198,10
39,14.26313812874751,19
40,4.368758544742803,13
41,22.602834164373895,24
42,16.43867936738207,21
43,9.777384978031348,18
44,11.042859704687931,20
45,14.480090632432667,22
46,6.794203545783288,19
47,6.040662438227534,11
48,8.422345488308082,24
49,8.086378069532106,30
50,11.158541598334574,18
51,18.466923393995696,24
52,15.500831890405681,34
53,14.900807751759693,19
54,14.589069683135353,23
55,5.147454456125343,27
56,27.301031384458078,25
57,7.715112518448024,14
58,25.356958173310197,27
59,11.833135469930546,24
60,6.850602517739046,12
61,7.460863952249035,9
62,11.638392064012402,32
63,4.423383350685525,11
64,10.236893877849738,12
65,10.287275154497955,11
66,21.11842980438245,23
67,9.205216553933168,37
68,7.758074854643452,17
69,10.756653959427195,11
70,8.997349984678062,20
71,24.689333672878327,31
72,6.397058754269943,21
73,8.56718618168952,26
74,9.438216885479127,11
75,10.896726738731529,20
76,4.351078505669435,28
77,7.045759840466286,12
78,11.449055246284168,18
79,16.69651442290836,19
80,11.741313469685881,19
81,8.605562911715538,31
82,57.822198416645065,47
83,10.143119255322489,16
84,12.653079837148862,12
85,11.181495427586693,19
86,17.165436156066146,28
87,32.44074706474625,44
88,29.006382607048728,41
89,36.71542330632246,28
90,27.568222896338845,28
91,28.683705143865478,26
92,4.829508211079214,23
93,16.361411723581785,16
94,12.23883851253083,12
95,11.81595500389466,20
96,7.600794826145064,19
97,17.691701161413533,27
98,18.252209549382517,31
99,16.407251973647103,21
100,15.196950394310694,15
101,19.94920849876491,21
102,4.0179235141523915,18
103,12.677297330616849,34
104,20.746667241100592,30
105,7.24283110326043,36
106,17.947001531090624,43
107,10.253764297452728,15
108,120.93729681601006,70
109,10.241896895181348,24
110,9.234940602811529,14
111,10.197264112979052,15
112,19.917465489042474,21
113,6.318232762730801,29
114,32.23436482271302,40
115,40.369080813672234,30
116,9.7837606888012,13
117,21.09723786429892,46
118,8.967618164848407,22
119,16.520756561667373,36
120,12.854824258315052,24
121,8.401485065843492,25
122,7.554383159889655,22
123,5.506869570757068,27
124,59.67832232841777,55
125,25.55394281143516,21
126,20.854832768867844,17
127,4.550750820493678,30
128,19.32840868285853,24
129,15.47360426177276,43
130,11.662446315350323,13
131,18.27104499919722,19
132,8.35624202340975,26
133,11.450698092635323,24
134,101.28475013217387,67
135,16.550033497422053,40
136,9.314946992089908,31
137,18.430943060121603,47
138,81.77934489981449,62
139,25.987714420236014,23
140,7.0971621848335955,32
141,48.19313981394261,41
142,14.954334972155515,18
143,20.96939811573113,30
144,20.10729911529016,44
145,4.957380379832269,31
146,40.318790569619885,57
147,11.529256221438546,27
148,6.832099988876468,34
149,14.578069765745669,20
150,12.06973695329076,24
151,76.32688154170854,56
152,21.601088547577667,37
153,35.467352525172714,41
154,9.944529249398341,32
155,90.85708559303374,62
156,23.688849706394095,39
157,22.9322376308917,46
158,24.92409211467395,49
159,17.295530938483676,28
160,5.304269339189163,33
161,109.35208794926172,61
162,29.057287938058654,32
163,22.585103087401013,46
164,11.762435992859917,32
165,18.747572529834486,44
166,20.60396641700037,36
