Episode,Reward,Episode Steps
100,43.186504527809404,23
101,40.97354674124188,22
102,39.42232323860398,21
103,36.6702044202357,20
104,40.4218954794279,22
105,49.76108245296564,26
106,38.85927872108723,21
107,40.35544046981008,22
108,43.27076011333102,23
109,54.61939035758606,29
110,41.12985016591224,22
111,46.88262323628506,25
112,42.27487721127277,23
113,38.68851471982854,21
114,38.72806206478292,21
115,79.86717305408818,41
116,37.02976472890082,20
117,46.577755787162275,25
118,45.062794956690524,24
119,40.36911189508458,22
120,44.31467149289217,24
121,42.18783454737304,23
122,41.676052942116414,23
123,42.001835412954755,23
124,42.10930513033353,23
125,40.112303908821616,22
126,47.81098254622764,26
127,44.2726223756871,24
128,47.21355479939773,26
129,38.08623575894478,21
130,41.83320939127479,23
131,41.193596343049165,23
132,39.99311574295594,22
133,41.339792420530664,23
134,43.06479548065955,24
135,44.54850699958562,24
136,50.3789185857275,27
137,50.85479904578251,28
138,77.52271873239405,41
139,78.07359994161182,41
140,117.73986749009636,62
141,143.72549183672626,74
142,99.78881980873872,52
143,126.12584562986463,69
144,153.2803215827191,79
145,112.80614270453911,62
146,115.25956254429612,64
147,114.88434107513655,64
148,154.33203510666334,81
149,145.1958562835875,77
150,154.272398769149,80
151,148.82808099118472,76
152,47.74083239280714,26
153,143.55833056989496,74
154,74.42814837861343,39
155,68.69278616730958,36
156,161.7231460195911,83
157,152.19813847060286,78
158,82.91187483051091,43
159,162.0035446484391,82
160,156.99765364672146,81
161,154.23854298634737,79
162,150.5753331475305,78
163,145.59644347673137,76
164,155.85513618188426,80
165,157.21506582192256,81
166,150.61635211998595,78
167,157.73385363620233,81
168,145.91305490906868,76
169,162.82362518361637,83
170,150.83717361938926,78
171,156.95976631360546,80
172,150.06429366332299,77
173,161.21364651996814,82
174,160.38650927126267,82
175,83.49363160277677,43
176,67.96476800802091,36
177,121.87729839821283,64
178,61.681211177327164,33
179,87.1700998407666,46
180,65.83147113776569,35
181,78.89509207962884,41
182,146.92179542922182,76
183,89.15700443987231,47
184,79.33969994660876,42
185,150.29254650081964,77
186,152.07487434308914,78
187,162.19180549477036,82
188,160.48607624741302,82
189,162.25351831873735,83
190,153.28733744557667,79
191,70.92751067030883,37
192,147.7106160475157,76
193,154.92357792901998,79
194,147.2806655613107,76
195,153.07630383594076,78
196,154.9868569872998,80
197,153.4616496988041,79
198,150.43718719674467,78
199,150.99178717058913,78
200,150.38110132120454,77
201,159.24352888055768,81
202,156.21623282780254,80
203,149.46897864184555,77
204,151.62740645290378,77
205,164.47937161209978,83
206,156.10686806498458,79
207,110.14778991543096,57
208,67.20038358892702,35
209,64.83110629573774,34
210,77.21753164697975,40
211,75.50255739047661,39
212,76.12608148955567,40
213,54.74673002595093,29
214,60.987473519367036,32
215,65.01509604458597,34
216,65.0032187929862,34
217,65.68907243929198,35
218,56.22150484826164,30
219,84.6856020225062,44
220,52.23613344102505,28
221,55.093888353087415,29
222,64.97041198401564,34
223,62.96792826374627,33
224,73.86212030082775,38
225,78.78346994508789,41
226,112.18424935109236,58
227,68.39735518568826,36
228,67.04495209963486,35
229,91.35108419824199,47
230,71.6376345520503,37
231,67.52743162982588,35
232,65.63039381837096,34
233,57.91673718636546,33
234,87.02382775323538,44
235,89.9004331279563,46
236,87.03585761153677,44
237,80.03086036633317,41
238,64.11231692470996,34
239,100.45341243153547,55
240,58.23898051006694,30
241,89.7180225614785,47
242,91.81014193667527,47
243,68.31393973130521,35
244,48.11362774896246,30
245,75.84189692875798,39
246,67.7094467641122,35
247,71.47802636343249,37
248,68.19725346609928,36
249,72.85265200622143,38
250,60.69474578216041,32
251,44.50861544064476,28
252,63.02224248279027,33
253,47.05761194264138,29
254,55.59885697066091,33
255,47.822107968107105,29
256,49.66294514740027,31
257,47.80369126662881,30
258,51.02986633079194,31
259,49.15381204933904,30
260,46.15645002691442,29
261,48.99736827918895,30
262,48.4670247834952,30
263,48.4167002960502,31
264,50.381230240217974,32
265,51.47162647713763,32
266,57.313095180320865,35
267,56.6822222364841,34
268,59.4132024248493,36
269,100.81275186497604,53
270,56.970642687780554,37
271,101.19928029874173,54
272,99.03333291675251,53
273,125.31159174703558,77
274,52.97673615921197,36
275,-2.578574867403386,19
276,10.117824121931132,13
277,119.33046359613316,74
278,82.76576864519214,59
279,54.05814687081052,37
280,68.83502756568397,55
281,89.70959122673428,68
282,54.19343024421249,35
283,48.266335603430406,33
284,154.78340694617225,94
285,15.413510431340523,16
286,161.27357103231216,96
287,88.57601893478866,52
288,75.13623549228548,42
289,43.19549940004718,23
290,73.79038020554253,40
291,57.3901473763263,32
292,51.67572443446384,28
293,50.40076191060083,27
294,53.62518446906072,28
295,57.25896527804962,31
296,61.29998815578241,33
297,80.30781165330842,43
298,82.38044404860645,44
299,89.05601958944929,47
300,81.76955564316827,45
301,59.877176997669686,32
302,52.536198186776105,28
303,80.67520012684932,43
304,92.15652711219924,49
305,99.15241856764608,51
306,93.36808292851288,51
307,97.17265249860436,52
308,108.79394642892045,60
309,172.58771452883906,95
310,99.80460321610583,55
311,358.85858550254846,156
312,77.72732305432432,58
313,78.19506457458488,59
314,170.2111041254558,87
315,124.81734570906319,75
316,144.28952033406344,80
317,145.66270643032763,81
318,150.00880936890732,80
319,56.38977440003792,36
320,54.52848907391991,35
321,52.13937147134773,33
322,134.6161056826229,77
323,53.51467712822217,34
324,53.65912132290424,34
325,57.29407921958514,36
326,143.84994208583737,79
327,136.5556463484805,79
328,52.03328936936553,34
329,122.09910638101378,74
330,127.09280345461501,73
331,290.0786154812307,120
332,135.26906044921617,75
333,54.445104368345284,36
334,124.41276446551093,75
335,106.73820129930486,57
336,486.144305620005,171
337,516.2746878679704,180
338,107.95093079372825,58
339,97.24054446363971,53
340,102.75271999369424,54
341,190.88340852510098,96
342,107.90178321217073,59
343,107.83304743200216,58
344,93.36774391939234,50
345,90.27426166655206,50
346,90.53702182563089,48
347,78.33712541381145,42
348,100.35495918527585,55
349,99.8923506781031,55
350,88.407000151918,48
351,93.1275685516038,51
352,161.28587578224105,90
353,91.72196881332843,51
354,196.90870199083005,97
355,91.00492321701267,51
356,77.51290403418322,44
357,512.6231175664402,179
358,103.07697466685676,58
359,118.86643243250445,68
360,164.28130043260015,101
361,117.65634409332782,69
362,208.01024841515826,105
363,160.8162518041167,100
364,61.51085814136765,35
365,20.69957393691349,19
366,121.9044364993528,77
367,186.71389802230124,110
368,63.10417403658342,54
369,129.2348754238543,73
370,92.73419835609184,86
371,178.94725794455454,107
372,58.13592586613813,54
373,124.85666862752933,70
374,73.07725531998665,57
375,302.55796268807626,176
376,187.35327124286817,145
377,138.0237752600408,79
378,125.01921152844315,66
379,170.57732626090814,108
380,85.7864798015651,48
381,87.80597826925705,47
382,71.28694001139554,40
383,74.06084318468267,40
384,-3.2534214516023057,17
385,68.76039505901214,37
386,77.59610307700231,42
387,58.284038747324445,31
388,70.25018918283075,38
389,87.48298400288293,45
390,86.57903895712309,46
391,86.83686256889884,46
392,57.66194217939559,31
393,75.84775684282152,41
394,91.65619429718102,48
395,68.9353962419869,36
396,72.39329773257771,39
397,57.09143414773652,30
398,84.80854174270286,45
399,89.77220331633335,47
400,58.21307694797579,30
401,53.02333532158807,28
402,-2.6091509110941127,18
403,96.54614833384585,51
404,-3.707418055440597,19
405,91.93944075171034,48
406,105.15572728418051,56
407,108.81314113862916,62
408,71.25298608849323,37
409,73.91933158600926,37
410,-0.9265357177817763,22
411,185.8531191555758,96
412,131.2963791410058,68
413,105.63459235349023,57
414,97.33670847438233,56
415,59.60550544598948,31
416,212.99308199283385,106
417,118.5862105877445,59
418,62.410159130085006,32
419,2.8661994248496447,24
420,130.45133008140672,68
421,71.66194125543933,36
422,51.48158585510288,27
423,72.69962229875296,37
424,61.07474178999298,31
425,74.29110421762998,38
426,55.91116367909841,29
427,62.78070657590782,32
428,82.10932536783825,42
429,61.40183531180722,32
430,68.08003183569303,35
431,53.72371880283027,28
432,56.33001483599093,29
433,54.912110369208314,28
434,63.869429188374596,33
435,60.847025708391996,31
436,65.74278828504076,34
437,52.62078469665104,27
438,61.722988592868965,32
439,67.25767841698108,35
440,58.627540167219145,30
441,57.22843342910945,30
442,57.398875790564375,30
443,67.34446279899635,35
444,64.76968581095592,33
445,65.65943685947907,34
446,61.54816602167847,32
447,55.4259302483098,29
448,60.35158214840263,32
449,55.400397803182315,29
450,54.09210428501876,28
451,57.15338233240366,30
452,56.14691320047731,29
453,53.305068664440974,28
454,55.83982349133278,29
455,66.81188506973717,35
456,55.38336345926208,29
457,59.562099289335684,31
458,62.60371048851894,32
459,55.273535017171646,29
460,61.7740027908323,32
461,58.07937787032842,30
462,58.31962364613392,30
463,93.38720212606485,49
464,69.73152129913485,36
465,52.676020914570486,28
466,64.03145154163703,33
467,57.850026244227244,30
468,60.0196886167899,31
469,62.525226589444145,32
470,49.41962935826872,26
471,52.99641974099398,28
472,79.7210491442511,41
473,54.5063575035374,29
474,72.53400756831726,37
475,63.91671727039004,33
476,59.0636928493462,31
477,80.19808269216384,40
478,61.86561617154268,32
479,72.24799754433373,37
480,89.93052416304388,46
481,120.13824950787836,62
482,421.6027313575743,157
483,231.8354791425293,107
484,403.78529376363065,151
485,345.59682247723816,139
486,275.6621222302425,119
487,336.17144292110646,135
488,320.67137218965684,130
489,469.5006826440496,157
490,400.3609663178477,157
491,85.4032699888452,44
492,305.47989213656865,130
493,284.62968762311544,130
494,381.1867506769218,146
495,508.43896273316,181
496,324.46711982020537,130
497,389.16476797614814,148
498,330.8603337935438,132
499,333.6315790089648,134
500,332.70862862735356,139
501,348.7135568924281,137
502,433.0235214984664,167
503,317.3890271355696,134
504,302.0815795534684,129
505,297.41703411950704,125
506,435.5259714136447,164
507,341.6648363737526,141
508,313.4339127555391,132
509,120.0425319025823,60
510,355.83496049168485,145
511,294.74915840777464,127
512,124.92989492514948,62
513,291.26325734371756,127
514,281.2886655721508,123
515,104.32106321665906,55
516,108.54194575015136,57
517,120.04221713231082,61
518,261.2806867370442,122
519,292.0660240402025,124
520,274.30411597462376,122
521,282.5167355655537,123
522,226.04761903214137,104
523,355.27082432422833,139
524,105.90079422832646,56
525,314.144718175389,136
526,321.0978859295029,138
527,300.16880194522906,129
528,284.8130412404843,124
529,323.6646026086788,131
530,309.60410481863323,133
531,310.6336452267386,136
532,287.1745399032543,127
533,132.99045325925474,66
534,302.1366391213924,133
535,285.1232624365227,123
536,293.8299624919947,129
537,245.18936718811705,115
538,295.820370175015,127
539,280.10774232687544,135
540,285.9701638549771,127
541,287.12232879360596,131
542,202.34713178255788,100
543,295.6562132547261,131
544,226.0897997616015,109
545,336.69447598813895,153
546,155.90761957911974,86
547,614.445858213862,381
548,234.22284200497106,144
549,168.43584379921555,85
550,100.15912242327391,53
551,145.90680372928557,82
552,95.35182033727045,49
553,162.30852897535294,85
554,144.45333354950586,78
555,98.45283530912934,52
556,156.45443773057218,81
557,102.1949941800091,53
558,82.91807494732308,43
559,150.33010418597212,78
560,145.92064005274193,78
561,166.98101975053282,90
562,83.41108927550599,44
563,144.47121887850815,76
564,83.4008034260852,44
565,90.9970553168457,49
566,75.71634808915006,40
567,104.58791270675711,55
568,99.81180633459984,51
569,94.36795131693096,49
570,104.97934009357579,56
571,74.63576978876627,39
572,94.85541531207701,49
573,77.46796358719523,41
574,99.12950243287597,51
575,84.28906348265959,45
576,99.3826301951536,51
577,85.9393618925366,45
578,70.19508499821289,37
579,72.2112577486451,39
580,67.41221182123236,36
581,80.73834640699967,42
582,98.5430918195442,51
583,85.33754793820246,45
584,99.20501291659386,54
585,68.55936073643883,37
586,69.68277507557704,37
587,79.60942436286754,42
588,70.9560278503057,38
589,59.0992459686786,32
590,75.44749194483234,40
591,50.974237642954925,28
592,55.39770542071203,30
593,52.89690096345139,29
594,44.5383488018543,25
595,52.19486832057828,28
596,53.9930230436405,29
597,60.872833725890146,32
598,56.009444302296004,30
599,53.33057168283387,29
600,48.811250941437216,26
601,56.20911221084205,30
602,54.499282111909544,29
603,48.32729050731218,26
604,51.58652544756318,28
605,57.31598342152586,31
606,46.59618011571931,25
607,48.77993304281889,26
608,59.60364421939791,32
609,50.89054557310036,27
610,60.754706755373405,32
611,48.80122940815384,26
612,43.10920424357801,23
613,41.779793856452784,22
614,48.50287076258188,26
615,55.27569310111642,29
616,48.609282743152846,26
617,56.63505807904074,30
618,54.77486924311089,29
619,58.26358464481525,31
620,46.57080266831366,25
621,53.52165777177582,28
622,46.71290305050189,25
623,51.24290435311968,27
624,45.38155846126704,24
625,42.54033542769498,23
626,47.474854052431546,25
627,47.75382999859636,25
628,59.81711918106074,31
629,59.5935701020663,31
630,50.13028119587811,27
631,51.70710185006511,27
632,50.61429026458456,27
633,47.84861582982293,25
634,45.87130902215496,24
635,53.6710641065326,28
636,48.92617451128578,26
637,45.60381033894243,24
638,56.44519976802694,29
639,47.10504478614298,25
640,43.2162980521585,23
641,51.70168027208724,27
642,48.74682347586704,26
643,56.682601103602536,30
644,51.43534868322844,27
645,46.594123905457295,25
646,54.15697457462891,29
647,53.0176867936467,28
648,50.51682339332864,27
649,55.51390366237232,29
650,59.580427696005536,31
651,46.49117773764391,25
652,61.066420647040154,33
653,77.36379633161086,41
654,56.7629129491522,30
655,54.42063211096067,29
656,58.32406561754762,31
657,47.279651827736146,25
658,55.92303793928438,29
659,57.29638855114408,31
660,54.47829334541791,29
661,54.921213945825464,29
662,50.42145471015351,27
663,56.36455911516745,31
664,53.923831228813214,29
665,57.75316939924554,31
666,51.354217680100554,28
667,57.752725415023534,31
668,72.97373433488156,40
669,52.09321478264259,28
670,57.11902778790276,31
671,88.17862238753686,49
672,76.43195468621307,42
673,76.54591818511497,43
674,74.49961483402504,41
675,68.59336676792977,38
676,66.55590964168056,37
677,67.7948812143325,37
678,60.072234036872814,33
679,56.36892396326666,31
680,60.53959557601836,33
681,53.87458247850228,29
682,54.467331511689906,30
683,62.51806342415383,34
684,54.35521572667557,30
685,60.12985366301581,33
686,61.733659387324835,34
687,64.81897107916278,35
688,51.55803090421977,28
689,52.78669462689359,29
690,56.767831310516804,31
691,55.735763949381976,30
692,65.88264903876939,36
693,61.03502688161237,33
694,67.06474368877942,37
695,56.31091808547488,31
696,61.35747182874622,33
697,50.2650733935784,27
698,55.21488212110653,30
699,63.876891375664144,35
700,58.53932596281578,32
701,46.29874791660854,25
702,52.08987834076697,28
703,55.63188105279462,30
704,47.75813299977263,26
705,47.79045901315145,26
706,55.647528734566116,30
707,46.21231221446155,25
708,46.49562473710076,25
709,50.51844744371559,27
710,56.949069782896736,31
711,56.71243492092283,31
712,56.46790318038327,31
713,49.397804046337974,27
714,50.25370842094671,27
715,55.80837295559817,30
716,47.37953254166336,26
717,104.97305645029226,56
718,51.59436380660274,28
719,55.53779356103462,30
720,94.64167592339814,50
721,46.348529216676134,25
722,91.45230970750974,49
723,46.46099067269091,25
724,104.11658223297725,54
725,93.57503636802598,50
726,98.31919968809436,53
727,97.58203165302616,51
728,42.9549800472113,23
729,97.80250276277778,52
730,93.9346794620648,50
731,100.96149652572791,54
732,97.92564763607164,51
733,55.65380279848394,30
734,101.58495716926785,54
735,49.070801232381896,27
736,92.2892402303992,50
737,98.78824140383583,54
738,66.04725519846706,39
739,60.91791495885494,37
740,104.82035335605565,56
741,96.6462761038058,54
742,60.22316761632005,36
743,108.32112965716796,57
744,70.68134497655488,41
745,100.84625808961127,55
746,103.03088135153779,55
747,66.06770034511383,40
748,53.42338593484925,30
749,102.91096158356781,57
750,106.16669517530593,57
751,43.601396698504026,24
752,102.45435116704762,55
753,105.57433474049105,58
754,49.505849847110426,27
755,102.7223892357787,55
756,89.6373275158216,50
757,59.26151699410058,33
758,53.05794829193219,29
759,97.64822431984666,53
760,59.81896650393488,33
761,50.997270973353615,28
762,94.90538757635505,52
763,58.772716858977255,32
764,100.89725099507226,57
765,50.58743965708777,28
766,86.07985726419366,48
767,50.045840422730805,28
768,51.99582575066447,29
769,54.392323745689204,31
770,47.771421056638275,26
771,57.76935594797222,33
772,58.22426789165339,33
773,58.28845219793913,33
774,61.49712455335242,36
775,53.65652966245336,30
776,74.51047908698371,43
777,51.78589133331886,29
778,61.6050497084653,35
779,56.57477238005111,33
780,51.944094928362695,30
781,60.3640120352087,35
782,67.70202076221999,40
783,76.48235754044566,47
784,72.74353297229442,43
785,63.97364957391548,37
786,82.81099801081861,53
787,69.97089411722438,41
788,96.25017072751132,58
789,83.12908687237088,54
790,68.01741142432772,40
791,65.51940223779526,39
792,65.26478817081916,39
793,64.04571742562747,38
794,114.13808790286343,80
795,96.05791245564127,62
796,70.28097568349503,41
797,86.69196369196045,51
798,94.02192779176504,59
799,99.55353748622,67
800,97.78658110990239,62
801,104.28752440033553,65
802,77.8838382241639,48
803,127.17693906829176,86
804,161.01623510809813,109
805,153.75840302178543,105
806,162.52515150370388,108
807,234.99882687230402,171
808,503.68665356943876,334
809,575.8295787331389,423
810,479.3339706705175,451
811,522.1863672494507,493
812,518.1904180438304,493
813,525.2077323547987,500
814,519.3270441533913,500
815,520.2420656142632,500
816,512.2514246046414,500
817,491.7049707374397,500
818,499.6449119130562,500
819,489.9566696831577,500
820,313.0156172557066,328
821,350.8481682181268,366
822,265.9034557155584,283
823,222.26992452420163,241
824,210.32767076938737,230
825,172.05098613345197,190
826,243.8172454753661,271
827,282.8534312154717,312
828,164.60787535544785,192
829,185.515310109657,217
830,123.37832064207564,153
831,120.03714859196428,151
832,85.18429207583843,117
833,82.81449338877653,115
834,75.6007200681279,108
835,64.01137770363712,95
836,60.06552366247626,92
837,49.462295128331796,82
838,34.68701693367703,65
839,43.97780313281702,75
840,43.82668450999636,75
841,38.339346741648185,70
842,40.392420123732634,70
843,19.136613857545147,50
844,28.727144431175827,60
845,25.07852438244789,58
846,27.46285465557951,58
847,23.51569655978243,55
848,20.781897693531697,52
849,18.180921342396054,50
850,18.43543912265773,50
851,15.115425466301383,46
852,15.83352848527595,47
853,11.884302995881184,43
854,9.907056318061427,41
855,10.10202256372845,41
856,12.19861043025303,42
857,11.950958786082465,42
858,6.984062844763974,38
859,8.594886431929998,38
860,9.277593668064506,40
861,7.749654341985284,39
862,8.454973923626907,40
863,9.306861905106997,40
864,6.546620047827341,38
865,8.298237781571899,39
866,8.347992446885485,40
867,7.941190834089019,37
868,9.272925294095367,39
869,7.111841501084512,36
870,8.652133951830699,39
871,7.965205887506813,39
872,9.15244437042377,40
873,10.9624984147258,41
874,12.623133904585632,44
875,12.414508802648484,43
876,11.57101317334158,42
877,16.61113309371597,50
878,20.035650267280044,51
879,18.414579480695494,51
880,15.799358153817773,48
881,13.077344569787403,45
882,23.239186136313815,54
883,26.551200446148016,58
884,35.877605278998935,65
885,32.116668278975986,63
886,45.02925532746659,76
887,57.46764865036165,88
888,52.516589341688004,83
889,61.49057165160186,93
890,83.60374320873333,116
891,94.57324276106505,127
892,105.97798832131237,137
893,137.35607884179132,170
894,157.62108982511646,192
895,181.41563588428164,215
896,295.63158922707635,333
897,369.793007024991,409
898,468.2991981008545,500
899,474.6776465905829,500
900,479.9566762029578,500
901,485.3217153478643,500
902,492.4154583359429,500
903,501.78469248280373,500
904,510.24361500824114,500
905,514.8800717241528,500
906,523.3915982215431,500
907,410.0455288736489,386
908,313.0920287917554,286
909,218.36867466782127,190
910,186.27737231600682,156
911,180.84236939270878,155
912,160.5312628729286,133
913,182.91975773992036,154
914,149.41692530601776,121
915,153.25696327414423,124
916,170.30967071310477,143
917,177.7863897636311,149
918,160.36230910845762,134
919,160.9390217939136,133
920,142.71370144167165,114
921,156.60591966093338,129
922,149.87958835330363,123
923,141.36904637054263,114
924,143.64113428829987,116
925,155.51730522141403,128
926,133.2089174364113,105
927,148.26915872755967,118
928,156.9083358500128,129
929,149.28000480439852,122
930,162.5894591045791,133
931,168.978000146953,140
932,155.89766026737453,128
933,149.1306156512472,122
934,150.04794459569703,123
935,151.4789797628639,123
936,139.01771525566295,112
937,143.08596683453197,116
938,129.77393976939288,102
939,137.10794960333897,108
940,125.7706430499621,99
941,126.89873129748347,99
942,119.88447925449907,92
943,107.61289357279443,81
944,114.67582216037977,86
945,106.9158534747392,79
946,110.11021381113432,82
947,104.13262399868267,79
948,92.85044509949917,67
949,97.70846349247729,69
950,79.83728292855996,57
951,47.15672434787415,28
952,72.11494154018938,50
953,72.74605582564364,51
954,68.03351876182417,45
955,69.50504629880564,45
956,71.99254875897562,48
957,66.1368909168007,44
958,67.93153284715893,45
959,45.54291084924129,27
960,72.42944924665305,48
961,68.31236090595429,45
962,73.64398947674376,48
963,65.65614120471207,41
964,68.8481774149168,46
965,72.28196614660308,50
966,83.74591659034226,54
967,71.76210019474934,50
968,66.3924701440893,45
969,72.35107564771778,50
970,71.52337016346827,49
971,73.35393267961564,51
972,73.5297001518591,51
973,66.37325680729728,45
974,66.79288627989936,44
975,72.56911221503572,50
976,70.07308980374255,48
977,71.32851508588581,49
978,72.202023911963,51
979,68.64090617605996,47
980,79.55754934326379,54
981,108.8960515050734,80
982,79.13992139055064,54
983,50.32680115835709,30
984,131.7631132395494,97
985,73.8831542203696,52
986,74.47708938626732,52
987,71.93912986622374,49
988,68.13691514176905,46
989,49.19091846449693,29
990,73.27298588044184,50
991,148.90903751934385,117
992,48.73781483819805,28
993,47.19975982432018,27
994,40.4671989223635,23
995,44.68856547812659,26
996,41.54713518075442,23
997,41.9609947162885,23
998,42.17377000818379,24
999,38.428292844645114,21
1000,46.36771929282884,26
1001,44.05983335005259,25
1002,42.640709854314,23
1003,38.33882953265784,21
1004,70.68554130572406,40
1005,45.36108204269036,25
1006,39.001980067139,21
1007,42.662204117381485,23
1008,75.52580323351498,46
1009,45.943143075631085,25
1010,43.16819393730443,24
1011,41.84236960482232,23
1012,40.17752120400988,22
1013,41.93592280550496,23
1014,50.79169185068849,28
1015,82.560582484225,46
1016,48.433344037942234,27
1017,47.393370676087635,26
1018,44.851336113191536,25
1019,80.75750052338867,48
1020,82.40519292322814,48
1021,49.38016028049727,27
1022,74.98036657383821,43
1023,46.48817472987953,26
1024,80.66935605637076,46
1025,49.07805096639756,27
1026,84.81655192163977,46
1027,41.95341874068463,23
1028,75.0555148413927,42
1029,101.48228310954786,56
1030,102.64794169095303,57
1031,78.30385399897251,47
1032,81.64464340281799,47
1033,127.93230936205175,75
1034,99.72120982926548,55
1035,90.75863490353855,50
1036,107.95238271375294,59
1037,81.3029804877889,45
1038,130.89560791281673,71
1039,91.82265760416088,49
1040,238.94291886743846,107
1041,166.4983709206276,82
1042,128.36580895933454,66
1043,118.90755195385321,63
1044,248.77307688573043,113
1045,140.96939454850573,71
1046,101.4910977454459,54
1047,47.864684152725786,26
1048,97.81753458676721,52
1049,114.57563387866819,61
1050,100.30008424480894,53
1051,75.42569251013549,42
1052,105.98199431653491,57
1053,87.3231703682894,49
1054,82.59970595336658,45
1055,184.64854805382328,92
1056,97.8285415900956,53
1057,96.75401396577259,52
1058,84.91921879778772,46
1059,86.33638454482357,48
1060,107.06934593959568,58
1061,73.80221590803122,42
1062,86.86464068750257,49
1063,98.67999066159746,54
1064,119.59503287645133,68
1065,81.84320609984327,45
1066,78.94006728562461,44
1067,263.953867657132,117
1068,77.03101885797064,45
1069,86.78063521607787,50
1070,67.85950483944352,39
1071,73.82135981821041,41
1072,85.71936774927964,48
1073,52.102144339664164,29
1074,68.48773421037599,38
1075,75.60952241043562,42
1076,68.18434015868557,40
1077,72.19192301230179,42
1078,53.78134707387131,29
1079,69.73424627767936,39
1080,67.77616789218517,39
1081,51.74482403158144,29
1082,88.1362713062299,49
1083,54.06546141872749,30
1084,67.71792632755127,37
1085,53.08190789139793,29
1086,46.4133264556216,25
1087,52.62571867199741,29
1088,46.609263567923904,25
1089,50.19224214635251,27
1090,70.18098465935374,40
1091,67.72406097087085,38
1092,49.87894331187628,27
1093,51.924636480995154,28
1094,65.59043384337683,37
1095,66.83438383215048,37
1096,46.51542275441867,25
1097,56.560048900231685,31
1098,65.47233697248218,37
1099,47.878693795569255,26
1100,50.22724031411492,27
1101,49.68143713862826,27
1102,48.08922713342497,26
1103,50.29348550653701,27
1104,52.01201904977496,28
1105,49.85887956915159,27
1106,46.35113727602362,25
1107,49.18590609848876,27
1108,46.35959785984094,25
1109,45.870427387809585,25
1110,49.85376261822828,27
1111,50.54925417344292,28
1112,47.19680932631955,26
1113,44.98837906083978,24
1114,53.55773997285433,29
1115,45.807914407552616,25
1116,45.560278111394986,25
1117,48.717259139197125,27
1118,45.966111366328846,25
1119,46.01375124166963,25
1120,48.609449529428744,27
1121,42.11977939334414,23
1122,46.23938830917843,25
1123,48.03846777987255,27
1124,45.71697393868748,25
1125,44.05291821554368,24
1126,45.964951675195316,25
1127,49.11189542442643,27
1128,50.06919232326689,27
1129,45.71213393315786,25
1130,46.07217697092061,25
1131,44.9858800523796,24
1132,47.623797501737094,26
1133,46.88368945609709,26
1134,49.306458503810305,27
1135,47.807492303161546,26
1136,50.235648051293275,28
1137,48.47166142283003,26
1138,49.85733405324584,27
1139,47.750005443378804,26
1140,48.882053634389486,27
1141,48.33926166724867,27
1142,43.76517648645556,24
1143,45.47410034377386,25
1144,45.11649085807556,25
1145,47.13549021688114,26
1146,44.36696654024771,24
1147,44.02155945922977,24
1148,48.48851784488514,26
1149,51.82155089849311,28
1150,51.86598993422756,28
1151,45.92045736502489,25
