Episode,Reward,Episode Steps
1,8.3509873646051,15
2,19.59280322244324,39
3,7.520001574537107,12
4,5.593215969567298,15
5,104.71164318110652,59
6,10.744616479888162,28
7,2.9326654296442083,24
8,72.45508329822327,94
9,4.590191299475519,32
10,8.22488961816784,34
11,4.044005224167688,29
12,12.158699247761048,42
13,16.00076226223048,42
14,30.807950991648404,60
15,39.67594310234052,59
16,47.68498909496461,70
17,202.64023326578982,233
18,240.34912265438686,213
19,226.9675807120504,189
20,222.02068099622912,189
21,117.46697533315837,88
22,75.76204260882022,51
23,95.13797166061283,67
24,108.36340073039855,73
25,60.420561114382785,37
26,69.64232932046335,42
27,74.16905990641177,46
28,82.6395708637163,58
29,44.08719835669428,26
30,50.46100743003822,30
31,48.31282423603942,27
32,39.51234205815305,22
33,44.31220183679203,24
34,37.363105721298304,20
35,42.490771018075066,23
36,45.58846440488575,24
37,37.5631593813583,20
38,38.85608767911724,21
39,39.01134813228775,21
40,37.728434174932794,20
41,38.70800134212567,21
42,37.725247604981135,20
43,97.10808385086591,52
44,37.14726568534284,20
45,45.43800930592813,25
46,37.438204583895825,20
47,37.62999630630532,20
48,34.93944584395502,19
49,37.38718166249455,20
50,41.6403267153262,22
51,39.128510068678665,21
52,39.023117902159186,21
53,37.626142422715525,20
54,38.64846979723542,21
55,37.03306077635167,20
56,36.53852475577478,20
57,39.194768067617616,21
58,40.69615521280663,22
59,37.38840519244741,20
60,40.98834418187363,22
61,38.677935708076085,21
62,35.07642373832164,19
63,39.191912071747105,21
64,36.45949836055345,20
65,41.15887657685798,22
66,37.2940756133061,20
67,38.35623441227047,21
68,46.358283444354825,25
69,35.17931444192853,19
70,64.46676730847494,34
71,56.14159736659523,30
72,57.80022950067522,31
73,51.34619842026242,27
74,49.22313638278642,26
75,56.774250261628545,30
76,38.35438281420055,21
77,48.165420491784786,26
78,53.41738121345967,28
79,48.289622358755814,26
80,44.71942262497649,24
81,67.62131422332327,35
82,59.307238245894496,31
83,55.59144697063428,29
84,48.757558219605116,26
85,61.43326866240488,32
86,61.56696640278283,32
87,55.7409869769283,29
88,37.22127845858579,20
89,51.02983124899148,27
90,55.07154631778363,29
91,51.49880248142743,27
92,49.18300924038694,26
93,41.21391826494204,22
94,50.78633752191171,27
95,59.83490127443276,31
96,60.856163114920626,32
97,61.92703193006571,32
98,63.11136244406367,33
99,63.64063472291438,33
100,67.89262532613832,35
101,84.15007602784286,43
102,70.52642363106071,36
103,85.08573846639663,43
104,89.18020380729418,48
105,107.41828624479771,55
106,48.74658236543708,30
107,139.69811276228327,67
108,165.0435774048423,75
