% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=369884, Sun Sep  7 22:22:41 2025, <python>{}</python>
1 6 0.36003564052535175 1.0000250003125026 1.3552798188187198 1.3552798188187198e+00 8.815716649964788 63.589898544978396 11.495717665562266   
2 12 0.3225054135222791 1.2143601656440897 0.4635462222423322 4.6354622224233222e-01 9.411495561169364 14.19210738448472 9.660168574782404   
3 18 0.29656580051118675 1.4808882490501156 0.4635462222423322 4.7381342553272188e-01 18.77180192400256 46.70207888357019 34.593519314870974   
4 24 0.25755977765107396 1.540530817322623 0.4635462222423322 7.2456493245440712e-01 5.017088778550302 19.69820743099167 11.437001749555803   
5 30 0.20666868884342202 1.4282145677295293 0.4635462222423322 7.5192657130030782e-01 4.525566823349233 18.39663076309772 3.440329729777537   
6 36 0.16024434897382245 1.5235317599560636 0.4635462222423322 5.3724151481224580e-01 1.7000929159083062 4.804055651722387 1.4457815914652705   
7 42 0.1293020930673212 1.702873218106903 0.4635462222423322 6.7716665008809762e-01 0.9996326554912125 2.7306470922219397 0.7849311536193454   
8 48 0.10917318032359012 1.7817499511667838 0.4635462222423322 5.3394828998152777e-01 1.5459651581282152 2.87124440554048 1.5062128602385436   
9 54 0.12197978469508486 2.1361290087350606 0.37688805757802035 3.7688805757802035e-01 0.706144909709322 0.7216806994383365 0.20738893118085355   
10 60 0.12606668026911091 2.8251885191423094 0.31611942147786865 3.1611942147786865e-01 0.45249435848265185 0.6180656226367842 0.07440276149431785   
11 66 0.1246152094329571 3.818316917416477 0.2958955352763857 2.9589553527638568e-01 0.4584248890323933 1.007343747478178 0.1355563386606567   
12 72 0.13737266531575 3.4971505675106833 0.27001552178021004 2.7001552178021004e-01 0.4333295735781421 0.6118302561969569 0.18067926153926195   
13 78 0.137563209492577 4.225060473998881 0.2214402670971408 2.2144026709714079e-01 0.43857177027025246 0.5685958335935156 0.230810100519234   
14 84 0.12988945379609254 4.464870471853078 0.16208201441745929 1.6208201441745929e-01 0.276940441548581 0.7978060774536557 0.13806999549266946   
15 90 0.18681430316802275 6.08115472169696 0.08996927529800675 8.9969275298006746e-02 0.2541309222985495 0.47275183254738085 0.08936138213481476   
16 96 0.21743880991264297 10.176749263590699 0.0765364410339444 7.6536441033944400e-02 0.44162116839766385 0.5390836110267003 0.3285527827195033   
17 102 0.22154398648164803 9.761575030490343 0.037489587102304524 3.7489587102304524e-02 0.29057077506792117 0.6731919434320157 0.41196613695503653   
18 108 0.1922075042511891 10.903361160165272 0.037489587102304524 3.8819224654887984e-02 0.3634253505855543 0.6624134665190161 0.34558737521821203   
19 114 0.1904623402626453 9.858235396606133 0.037489587102304524 6.5767588569607627e-02 0.2924343798212182 0.6046280387521299 0.46016558527951035   
20 120 0.1954725595694 10.948019635467547 0.024115686664932835 2.4115686664932835e-02 0.37660346822418045 1.0929721049796912 0.3458868831656179   
21 126 0.19385330883254778 8.681512494772663 0.024115686664932835 1.1566908047813390e-01 0.23591508181225976 0.4216781269047191 0.1450691702872446   
22 132 0.1930045524962099 8.317549225844852 0.024115686664932835 4.6691519351754363e-02 0.3123411190406935 1.249826443428784 0.5408641259711531   
23 138 0.1669916769218758 9.468581653793043 0.024115686664932835 2.5034121826997248e-02 0.07459770178159508 0.26279306540279584 0.19608488574941374   
24 144 0.2569028145436838 10.337327566241552 0.001718444947201527 1.7184449472015270e-03 0.24449897749248073 0.7795194971021956 0.4445147131385805   
25 150 0.22814436303391525 12.071824814631485 0.001718444947201527 2.3899202092370384e-02 0.41615476585697475 3.072842142214229 0.8028587477856269   
26 156 0.2606530655355262 11.635194224461094 0.001718444947201527 9.1799955833885994e-03 0.04639683605867396 0.7379722614071287 0.03356982023843615   
27 162 0.29272696576819884 11.577699924606529 0.001718444947201527 4.3906377673176261e-02 0.09365687873868743 2.2409385710801835 0.04005783775711676   
28 168 0.2206504738213583 10.353994553229402 0.0015379607720026123 1.5379607720026123e-03 0.10310917672404814 0.6574211704502456 0.17806781688115236   
29 174 0.19409760561151018 11.13496784431475 0.0015379607720026123 1.0149568025782929e-02 0.06942703114877911 0.09816814417506661 0.053187041327927925   
30 180 0.1449253348304391 12.115231978298466 0.0015379607720026123 3.6016193758257216e-02 0.11701154336833226 0.20933704642747095 0.07304728730879032   
31 186 0.14486860729699955 14.256898668276838 0.00011426858576136367 1.1426858576136367e-04 0.010464639238745539 0.0469931958716278 0.0396455722676185   
32 192 0.12618728986790864 12.784495351504761 0.00011426858576136367 5.1307369211490289e-04 0.005387465362434139 0.030729383751814 0.008605289324345155   
33 198 0.12123853727595926 15.609908886846855 0.00011426858576136367 9.6877964859330874e-04 0.0033173840285979916 0.0329643142703452 0.004971891621638861   
34 204 0.13242218855599566 18.696007719558473 0.00011426858576136367 2.8501622556960202e-03 0.011355745100197889 0.015165631797755002 0.008426756872691437   
35 210 0.12404958437719484 25.97561904185052 0.00011426858576136367 1.3605810337284949e-03 0.00626889024998571 0.023012406221894988 0.007916056763716744   
36 216 0.105482981753015 27.200533036503952 0.00011426858576136367 7.7648791327179301e-04 0.0013578372251175637 0.005786637295992596 0.003562790669324597   
37 222 0.07961307783078526 23.016872650865178 0.00011426858576136367 1.4057897895646289e-04 0.0014507603987615305 0.008637582964674095 0.0016504274838188946   
38 228 0.0746626274847217 23.71036764447041 0.00011426858576136367 1.3202992488349578e-04 0.0010798713078261012 0.0023473375105705157 0.0014495332118863555   
39 234 0.06413826660393422 25.202620701319294 0.00010347200281244898 1.0347200281244898e-04 0.0006529653602277138 0.0016486883025644105 0.0011816947602718382   
40 240 0.05292501408907087 28.342764443751083 7.6120180483008555e-06 7.6120180483008555e-06 0.0005787025738103846 0.001984653119487266 0.000506928826713312   
41 246 0.058512255759489956 29.422273467861594 7.6120180483008555e-06 1.8415590789250041e-04 0.0004272428288446978 0.001287748510066852 0.00013401877996788007   
42 252 0.046347475682807934 30.673886834242772 7.6120180483008555e-06 4.2073299853864884e-05 0.00023617257828538633 0.0009038924414289602 0.0004905868639520757   
43 258 0.044190500022336036 36.54729439658754 7.6120180483008555e-06 3.6910675196339239e-05 0.00029211500719903853 0.0006689580716487449 0.00038691970825425467   
44 264 0.03426512971048068 33.70643624523161 7.6120180483008555e-06 1.5934391516851366e-05 0.00016032390583041922 0.0006107654474865325 0.00017086768605285488   
45 270 0.030709340580932082 41.10929609465354 5.420721113305285e-06 5.4207211133052854e-06 4.815803594511496e-05 8.830645765753171e-05 4.804554367792064e-05   
46 276 0.022327573419443587 43.36140711559896 1.2421358348076215e-06 1.2421358348076215e-06 1.2687558308556844e-05 2.4264695868073183e-05 1.0922086508943158e-05   
47 282 0.02508609776128757 47.50832872620621 1.2421358348076215e-06 3.6616166701492734e-06 4.1616654525139575e-05 4.3733042711323786e-05 2.1520209113421844e-05   
