% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=369884, Sun Sep  7 22:22:41 2025
1 6 0.17537682812519267 0.17537682812519267 0.17537682812519267 0.17537682812519267 0.9080876454807693 1.0841479733528965
2 12 0.1580144261092274 0.1580144261092274 0.1580144261092274 0.1580144261092274 0.9080876454807693 1.0841479733528965
3 18 0.15613186038442126 0.15613186038442126 0.15613186038442126 0.15613186038442126 0.9186229583542853 1.0752357231716316
4 24 0.2495426927606915 0.2495426927606915 0.2495426927606915 0.2495426927606915 0.9186229583542853 1.0752357231716316
5 30 0.37251511093030026 0.37251511093030026 0.37251511093030026 0.37251511093030026 0.79213943789569 1.1715439005561423
6 36 0.42391841281110054 0.42391841281110054 0.42391841281110054 0.42391841281110054 0.79213943789569 1.1715439005561423
7 42 0.4967120299990915 0.4967120299990915 0.4967120299990915 0.4967120299990915 0.7094279174101543 1.2234018268741842
8 48 0.6285654054128506 0.6285654054128506 0.6285654054128506 0.6285654054128506 0.7094279174101543 1.2234018268741842
9 54 0.7772911673998258 0.7772911673998258 0.7772911673998258 0.7772911673998258 0.47192036679949945 1.3331508419529374
10 60 0.8715849345826502 0.8715849345826502 0.8715849345826502 0.8715849345826502 0.47192036679949945 1.3331508419529374
11 66 0.8477452701804256 0.8477452701804256 0.8477452701804256 0.8477452701804256 0.3901983211388462 1.359317943006869
12 72 0.8938116051053174 0.8938116051053174 0.8938116051053174 0.8938116051053174 0.3901983211388462 1.359317943006869
13 78 0.9036172080572846 0.9036172080572846 0.9036172080572846 0.9036172080572846 0.31045578097808935 1.3797163505798156
14 84 0.9470727354219625 0.9470727354219625 0.9470727354219625 0.9470727354219625 0.31045578097808935 1.3797163505798156
15 90 0.9805081935438246 0.9805081935438246 0.9805081935438246 0.9805081935438246 0.13961305976224167 1.4073052950741798
16 96 0.9784986779859703 0.9784986779859703 0.9784986779859703 0.9784986779859703 0.13961305976224167 1.4073052950741798
17 102 0.9824995328596545 0.9824995328596545 0.9824995328596545 0.9824995328596545 0.13228933116599212 1.4080126181464618
18 108 0.9781908196677654 0.9781908196677654 0.9781908196677654 0.9781908196677654 0.13228933116599212 1.4080126181464618
19 114 0.9822977710686 0.9822977710686 0.9822977710686 0.9822977710686 0.13304972352996516 1.407940968602235
20 120 0.9711175638442295 0.9711175638442295 0.9711175638442295 0.9711175638442295 0.13304972352996516 1.407940968602235
21 126 0.9683968792445264 0.9683968792445264 0.9683968792445264 0.9683968792445264 0.1777726659401653 1.4029956804083634
22 132 0.9742158382515504 0.9742158382515504 0.9742158382515504 0.9742158382515504 0.1777726659401653 1.4029956804083634
23 138 0.9782114401687264 0.9782114401687264 0.9782114401687264 0.9782114401687264 0.14760948421857448 1.4064890472978189
24 144 0.9830794198900932 0.9830794198900932 0.9830794198900932 0.9830794198900932 0.14760948421857448 1.4064890472978189
25 150 0.9813416065550377 0.9813416065550377 0.9813416065550377 0.9813416065550377 0.1365957299660655 1.407601366351652
26 156 0.9803648695632083 0.9803648695632083 0.9803648695632083 0.9803648695632083 0.1365957299660655 1.407601366351652
27 162 0.974336859639619 0.974336859639619 0.974336859639619 0.974336859639619 0.1601971921114125 1.4051109776952206
28 168 0.9774754675773182 0.9774754675773182 0.9774754675773182 0.9774754675773182 0.1601971921114125 1.4051109776952206
29 174 0.9800595338387992 0.9800595338387992 0.9800595338387992 0.9800595338387992 0.14121071546168448 1.4071458822164813
30 180 0.9859081465892331 0.9859081465892331 0.9859081465892331 0.9859081465892331 0.14121071546168448 1.4071458822164813
31 186 0.9816991039158086 0.9816991039158086 0.9816991039158086 0.9816991039158086 0.13528080456661762 1.407728348764707
32 192 0.9876261088955796 0.9876261088955796 0.9876261088955796 0.9876261088955796 0.13528080456661762 1.407728348764707
33 198 0.9913306494037052 0.9913306494037052 0.9913306494037052 0.9913306494037052 0.09310934752372926 1.4111451553272985
34 204 0.995547709614053 0.995547709614053 0.995547709614053 0.995547709614053 0.09310934752372926 1.4111451553272985
35 210 0.9958684892019507 0.9958684892019507 0.9958684892019507 0.9958684892019507 0.06427682940258762 1.4127520975747836
36 216 0.9941887351078441 0.9941887351078441 0.9941887351078441 0.9941887351078441 0.06427682940258762 1.4127520975747836
37 222 0.9945811378638137 0.9945811378638137 0.9945811378638137 0.9945811378638137 0.0736129209866472 1.4122964058099892
38 228 0.9951769547810856 0.9951769547810856 0.9951769547810856 0.9951769547810856 0.0736129209866472 1.4122964058099892
39 234 0.9961969696891237 0.9961969696891237 0.9961969696891237 0.9961969696891237 0.06166871419833677 1.4128683483216418
40 240 0.9964302668778947 0.9964302668778947 0.9964302668778947 0.9964302668778947 0.06166871419833677 1.4128683483216418
41 246 0.9966157126844323 0.9966157126844323 0.9966157126844323 0.9966157126844323 0.0581746277647548 1.4130165295156432
42 252 0.9976058922803787 0.9976058922803787 0.9976058922803787 0.9976058922803787 0.0581746277647548 1.4130165295156432
43 258 0.9971699618586962 0.9971699618586962 0.9971699618586962 0.9971699618586962 0.05319810279797321 1.4132126385858204
44 264 0.998072699474914 0.998072699474914 0.998072699474914 0.998072699474914 0.05319810279797321 1.4132126385858204
45 270 0.9982928861446793 0.9982928861446793 0.9982928861446793 0.9982928861446793 0.04131723436195733 1.4136098776340944
46 276 0.9985639442684163 0.9985639442684163 0.9985639442684163 0.9985639442684163 0.04131723436195733 1.4136098776340944
47 282 0.9988667755534053 0.9988667755534053 0.9988667755534053 0.9988667755534053 0.033663399213311025 1.4138128502575598
48 288 0.9985983566808869 0.9985983566808869 0.9985983566808869 0.9985983566808869 0.033663399213311025 1.4138128502575598
49 294 0.9989653168320168 0.9989653168320168 0.9989653168320168 0.9989653168320168 0.03216649138441011 1.4138476993056985
50 300 0.9992950800346152 0.9992950800346152 0.9992950800346152 0.9992950800346152 0.03216649138441011 1.4138476993056985
51 306 0.9989276799361051 0.9989276799361051 0.9989276799361051 0.9989276799361051 0.03274629847623688 1.4138343891475074
52 312 0.9990944863543603 0.9990944863543603 0.9990944863543603 0.9990944863543603 0.03274629847623688 1.4138343891475074
53 318 0.9989075079673035 0.9989075079673035 0.9989075079673035 0.9989075079673035 0.03305286723865624 1.4138272553488644
54 324 0.9990498548687603 0.9990498548687603 0.9990498548687603 0.9990498548687603 0.03305286723865624 1.4138272553488644
55 330 0.9989385126616164 0.9989385126616164 0.9989385126616164 0.9989385126616164 0.03258047480291624 1.4138382201162962
56 336 0.9992261514729543 0.9992261514729543 0.9992261514729543 0.9992261514729543 0.03258047480291624 1.4138382201162962
57 342 0.9990820803262435 0.9990820803262435 0.9990820803262435 0.9990820803262435 0.030297189205545964 1.413888991514625
58 348 0.9990032194241641 0.9990032194241641 0.9990032194241641 0.9990032194241641 0.030297189205545964 1.413888991514625
59 354 0.9991336183290535 0.9991336183290535 0.9991336183290535 0.9991336183290535 0.029434362078135306 1.41390721701569
60 360 0.9989280224212922 0.9989280224212922 0.9989280224212922 0.9989280224212922 0.029434362078135306 1.41390721701569
61 366 0.9983914777813583 0.9983914777813583 0.9983914777813583 0.9983914777813583 0.04010638625757534 1.4136447494973263
62 372 0.9984563403052308 0.9984563403052308 0.9984563403052308 0.9984563403052308 0.04010638625757534 1.4136447494973263
63 378 0.9985775788199746 0.9985775788199746 0.9985775788199746 0.9985775788199746 0.03771499940375699 1.413710571092957
64 384 0.9985341416209298 0.9985341416209298 0.9985341416209298 0.9985341416209298 0.03771499940375699 1.413710571092957
65 390 0.9989547010585368 0.9989547010585368 0.9989547010585368 0.9989547010585368 0.03233108320893879 1.4138439450867755
66 396 0.9988907492306767 0.9988907492306767 0.9988907492306767 0.9988907492306767 0.03233108320893879 1.4138439450867755
67 402 0.9990980596464822 0.9990980596464822 0.9990980596464822 0.9990980596464822 0.030032321813630778 1.4138946423430856
68 408 0.999433288068984 0.999433288068984 0.999433288068984 0.999433288068984 0.030032321813630778 1.4138946423430856
69 414 0.9995177670062578 0.9995177670062578 0.9995177670062578 0.9995177670062578 0.02195980404608115 1.4140430569845663
70 420 0.999525076776627 0.999525076776627 0.999525076776627 0.999525076776627 0.02195980404608115 1.4140430569845663
71 426 0.9994920100048547 0.9994920100048547 0.9994920100048547 0.9994920100048547 0.02253863339125751 1.4140339493819993
72 432 0.9993323528001703 0.9993323528001703 0.9993323528001703 0.9993323528001703 0.02253863339125751 1.4140339493819993
73 438 0.9989726206557998 0.9989726206557998 0.9989726206557998 0.9989726206557998 0.03205275876114595 1.4138502822632246
74 444 0.997708182517731 0.997708182517731 0.997708182517731 0.997708182517731 0.03205275876114595 1.4138502822632246
75 450 0.9970592595440534 0.9970592595440534 0.9970592595440534 0.9970592595440534 0.054228594449299124 1.4131734711436008
76 456 0.9957704862305928 0.9957704862305928 0.9957704862305928 0.9957704862305928 0.054228594449299124 1.4131734711436008
77 462 0.996970379756895 0.996970379756895 0.996970379756895 0.996970379756895 0.05504198618423174 1.4131420239158181
