% # columns="iter, evals, sigma, 0, fitness, xbest" seed=369884, Sun Sep  7 22:22:41 2025, <python>{}</python>
1 6 0.36003564052535175 0 1.3552798188187198 0.1712960232150146 -0.05242132802900459
2 12 0.3225054135222791 0 0.4635462222423322 0.3585977324196613 0.10575610077926369
3 18 0.29656580051118675 0 0.4738134255327219 0.4841504456387653 0.18882614931966804
4 24 0.25755977765107396 0 0.7245649324544071 0.3060879117006755 0.1429900070688527
5 30 0.20666868884342202 0 0.7519265713003078 0.3540111430223664 0.06747711177616683
6 36 0.16024434897382245 0 0.5372415148122458 0.3270495669387066 0.13600952234926128
7 42 0.1293020930673212 0 0.6771666500880976 0.24935527783070358 0.028458749849059148
8 48 0.10917318032359012 0 0.5339482899815278 0.4118988061689113 0.12629182716300746
9 54 0.12197978469508486 0 0.37688805757802035 0.47865405526714927 0.19669266227114804
10 60 0.12606668026911091 0 0.31611942147786865 0.4649155929587346 0.19888264492426408
11 66 0.1246152094329571 0 0.2958955352763857 0.456064698303054 0.2074479912667153
12 72 0.13737266531575 0 0.27001552178021004 0.5535917347450785 0.2798677221312856
13 78 0.137563209492577 0 0.2214402670971408 0.5315522536269814 0.28701655209416554
14 84 0.12988945379609254 0 0.16208201441745929 0.5975956938017264 0.35835669079868365
15 90 0.18681430316802275 0 0.08996927529800675 0.7049131796984359 0.5022812931559627
16 96 0.21743880991264297 0 0.0765364410339444 0.7233783788409772 0.5236876151059878
17 102 0.22154398648164803 0 0.037489587102304524 0.8070634300360363 0.652979468160714
18 108 0.1922075042511891 0 0.038819224654887984 0.8083236001285314 0.6579470670720533
19 114 0.1904623402626453 0 0.06576758856960763 0.8338800760623257 0.6758183868673613
20 120 0.1954725595694 0 0.024115686664932835 0.8448394506769604 0.7143931549926692
21 126 0.19385330883254778 0 0.1156690804781339 0.81295588414959 0.6893021246520847
22 132 0.1930045524962099 0 0.04669151935175436 0.8646619575874215 0.7644852210909714
23 138 0.1669916769218758 0 0.025034121826997248 0.9045088940978594 0.8055206466869982
24 144 0.2569028145436838 0 0.001718444947201527 1.0031048983026296 1.0020856680722747
25 150 0.22814436303391525 0 0.023899202092370384 0.961992353810634 0.9104444227835444
26 156 0.2606530655355262 0 0.0091799955833886 1.0446049280421512 1.0827198354285548
27 162 0.29272696576819884 0 0.04390637767317626 1.1087842778531347 1.2114938175807124
28 168 0.2206504738213583 0 0.0015379607720026123 1.0192193152142286 1.0422264605376883
29 174 0.19409760561151018 0 0.010149568025782929 1.0179539746014634 1.0461435294095751
30 180 0.1449253348304391 0 0.036016193758257216 1.0095149512427544 1.038074502167455
31 186 0.14486860729699955 0 0.00011426858576136367 1.0105389268887184 1.0213677971769155
32 192 0.12618728986790864 0 0.0005130736921149029 0.9865502726426598 0.9751040169960038
33 198 0.12123853727595926 0 0.0009687796485933087 0.9726879006297158 0.9476144974102041
34 204 0.13242218855599566 0 0.00285016225569602 0.9501946498204563 0.9047923432212897
35 210 0.12404958437719484 0 0.0013605810337284949 1.0031941435428917 1.0100732392639087
36 216 0.105482981753015 0 0.000776487913271793 1.01477876338603 1.0321383019826336
37 222 0.07961307783078526 0 0.00014057897895646289 1.0110823611280666 1.0227089701098253
38 228 0.0746626274847217 0 0.00013202992488349578 0.9995445006478021 0.9979410692139579
39 234 0.06413826660393422 0 0.00010347200281244898 0.9955732422464261 0.9920819181004262
40 240 0.05292501408907087 0 7.6120180483008555e-06 1.0027577234452234 1.0055146976199998
41 246 0.058512255759489956 0 0.0001841559078925004 0.9948469803374927 0.9884651167549656
42 252 0.046347475682807934 0 4.2073299853864884e-05 0.9996096650472758 0.9985720186462931
43 258 0.044190500022336036 0 3.691067519633924e-05 1.000814358267079 1.0022314386459528
44 264 0.03426512971048068 0 1.5934391516851366e-05 1.0017820803607007 1.0032101449710948
45 270 0.030709340580932082 0 5.420721113305285e-06 0.997697758161117 0.9954355158657335
46 276 0.022327573419443587 0 1.2421358348076215e-06 0.9990863916923284 0.9982374503211379
47 282 0.02508609776128757 0 3.6616166701492734e-06 1.0011651679368236 1.0024834828291573
48 288 0.019481694480593104 0 2.518290239820202e-06 0.9984159047690864 0.9968248676847251
49 294 0.013791698798643212 0 9.990779075289766e-07 0.9992669002785335 0.9986022822860624
50 300 0.012541466821951277 0 4.4986454814452745e-07 1.000657169146821 1.0013013562689215
51 306 0.011791026425894587 0 3.989832307151914e-07 1.0003836978557925 1.0008177185458575
52 312 0.010170782223614486 0 1.762805470926808e-08 1.0000299041423706 1.0000468732611814
53 318 0.00879296797333675 0 1.969115348798301e-07 1.00039984889692 1.0007806138702084
54 324 0.008437243881639788 0 9.548816354843243e-08 0.9998436263089694 0.9997139295437827
55 330 0.006410511380349414 0 8.944622179263613e-09 1.0000030953833656 0.9999967382418478
56 336 0.004960286654977181 0 7.420062466854273e-08 1.0002590199741743 1.0005096753864489
57 342 0.0039134098720057945 0 1.4793197086468874e-08 0.999924431475543 0.9998583989267408
58 348 0.0028044717003215323 0 1.2959634556069214e-09 0.9999941229992143 0.9999917976865508
59 354 0.002496056946503333 0 1.0140727094247786e-08 1.0000612840961116 1.0001305625591155
60 360 0.0018885683973843138 0 2.5355050436767445e-09 1.0000194223773156 1.0000434908571025
61 366 0.0016570811073269222 0 2.355420714752882e-10 0.9999918260023369 0.9999849510242728
62 372 0.0014716601704444967 0 9.233536716790245e-10 0.9999721242235828 0.9999454587479358
63 378 0.0014446507238829096 0 1.772474886504396e-09 0.9999877104203 0.9999713942794298
64 384 0.0012827597029683817 0 5.423493824521641e-10 1.0000019453790034 1.0000015700617182
65 390 0.0012199044436329517 0 4.692163542858304e-10 0.9999824171375726 0.9999660997297609
66 396 0.001012940242640648 0 7.399193031944662e-10 0.9999729396220889 0.9999456032952082
67 402 0.0007145897145718768 0 4.027901208178401e-10 0.9999799528238499 0.9999598111365118
68 408 0.0007955034621465667 0 7.515740881281669e-11 0.9999986119392715 0.9999980796298269
69 414 0.0007487777522083053 0 1.0671035366960788e-11 0.9999977276931942 0.9999956900755339
70 420 0.0006267162674459822 0 5.905739333773545e-11 1.00000608230361 1.0000126343566387
71 426 0.00047958789492235217 0 3.5280702200064706e-11 0.9999991507794829 0.9999988894331998
72 432 0.00044401614539258603 0 6.306574387548837e-11 1.0000006042099208 1.0000020002577799
73 438 0.0003503591201171031 0 2.5131349837369156e-11 1.000001824758453 1.0000041164421396
74 444 0.0003901276546705072 0 1.1515325093438496e-12 1.0000002223236 1.0000005496284252
75 450 0.0003969067703837765 0 5.582231714100111e-12 0.9999976374950177 0.9999952721637929
76 456 0.0002866262490796642 0 3.6058930259851477e-12 0.9999988573348058 0.9999978663353257
77 462 0.00028436459147963665 0 2.1715178592393918e-12 1.000001466234405 1.0000029471932317
78 468 0.00021831409716175002 0 2.9685429542389124e-12 0.9999990897376781 0.9999983257623927
79 474 0.00018811687256325518 0 3.1753993068273165e-12 0.9999986583832681 0.999997434048507
80 480 0.00016764260701459597 0 9.841842175419194e-13 0.9999990499038255 0.9999981283570172
81 486 0.00012316957605618278 0 8.674478699272979e-13 1.000000032772766 1.000000158624737
82 492 0.00011697607743570336 0 2.2917271293249154e-13 1.0000000314190507 1.000000110606874
83 498 0.00013721770492221053 0 1.5967414036576004e-13 0.9999997234444753 0.9999994180461454
84 504 0.0001297034571500959 0 2.0604783338160675e-13 1.000000427856756 1.0000008708749712
85 510 0.0001051496415035533 0 1.1985324233409092e-13 1.0000003461525249 1.0000006928679472
86 516 8.835290910796284e-05 0 6.827630393541505e-14 1.0000001128203544 1.0000002492093174
87 522 7.749602843503316e-05 0 2.1466932605828313e-15 1.0000000242004319 1.0000000444498742
88 528 5.803597671711189e-05 0 1.4747095578793992e-14 1.0000000774503943 1.0000001455474359
89 534 4.954325343014282e-05 0 2.5247875465848205e-14 1.0000000107670812 1.0000000056811045
90 540 4.956318513190811e-05 0 1.647225132999236e-14 0.9999999791705463 0.9999999710053676
91 546 3.753564063105485e-05 0 5.698583264266682e-16 0.9999999799684114 0.9999999612352599
92 552 3.0311471273139957e-05 0 1.3503187203463043e-15 0.9999999632882655 0.9999999267367592
